Age,Rating,Order Status,Total Price,Unit Price,Quantity,Gender_Male,Loyalty Member_Yes,Product Type_Laptop,Product Type_Smartphone,Product Type_Smartwatch,Product Type_Tablet,Payment Method_Cash,Payment Method_Credit Card,Payment Method_Debit Card,Payment Method_PayPal,Payment Method_Paypal,Shipping Type_Express,Shipping Type_Overnight,Shipping Type_Same Day,Shipping Type_Standard
45,2,0,5538.33,791.19,7,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
68,5,0,722.36,361.18,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
41,2,0,1582.38,791.19,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
45,3,0,7977.76,1139.68,7,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
23,2,1,3371.6,674.32,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
25,1,1,3611.8,361.18,10,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
53,3,0,3216.5,459.5,7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
44,5,0,361.18,361.18,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
58,2,0,3955.95,791.19,5,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
69,1,1,6743.2,674.32,10,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
71,2,1,6329.52,791.19,8,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
74,2,1,791.19,791.19,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
64,3,0,4720.24,674.32,7,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
69,3,1,2470.3,247.03,10,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
32,3,0,4639.6,463.96,10,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
32,5,1,919.0,459.5,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
73,3,0,7077.69,786.41,9,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
48,2,0,6329.52,791.19,8,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
41,2,0,7120.71,791.19,9,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
20,4,1,2022.96,674.32,3,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
40,3,0,1805.9,361.18,5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
48,3,0,2223.27,247.03,9,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
19,1,0,6743.2,674.32,10,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
41,2,0,5538.33,791.19,7,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False
78,3,1,2528.26,361.18,7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
37,5,1,2279.36,1139.68,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
78,3,0,5913.81,844.83,7,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
77,2,1,1348.64,674.32,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
40,1,1,1348.64,674.32,2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
58,2,0,5394.56,674.32,8,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
41,1,1,3676.0,459.5,8,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
72,5,0,674.32,674.32,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
72,4,1,3419.04,1139.68,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
32,5,0,1444.72,361.18,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
30,3,0,4639.6,463.96,10,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
39,2,1,7120.71,791.19,9,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
25,3,1,3250.62,361.18,9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
57,2,1,786.41,786.41,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
57,3,1,927.92,463.96,2,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False
58,5,0,674.32,674.32,1,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True
22,3,1,741.09,247.03,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
40,5,1,62.25,20.75,3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
74,3,1,3711.68,463.96,8,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
77,2,0,7120.71,791.19,9,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
50,4,0,1083.54,361.18,3,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
69,4,0,3419.04,1139.68,3,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
72,1,0,919.0,459.5,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
55,3,1,5698.4,1139.68,5,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
54,3,1,1689.66,844.83,2,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
74,2,0,4720.24,674.32,7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
66,2,1,2022.96,674.32,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
31,5,0,919.0,459.5,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
49,2,0,4135.5,459.5,9,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
32,3,1,844.83,844.83,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
46,3,0,1391.88,463.96,3,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False
19,3,1,4639.6,463.96,10,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
35,3,0,741.09,247.03,3,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
67,3,1,844.83,844.83,1,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False
76,4,0,7077.69,786.41,9,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True
24,3,0,4558.72,1139.68,4,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
27,1,1,7977.76,1139.68,7,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
36,3,1,5913.81,844.83,7,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False
23,3,1,741.09,247.03,3,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
31,3,0,1838.0,459.5,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40,1,0,4718.46,786.41,6,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
45,2,1,3932.05,786.41,5,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
80,3,1,3247.72,463.96,7,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
41,4,1,1444.72,361.18,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
29,2,0,786.41,786.41,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
18,5,0,6291.28,786.41,8,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
52,3,0,844.83,844.83,1,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
50,2,0,4747.14,791.19,6,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True
58,1,1,3932.05,786.41,5,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
50,3,0,2319.8,463.96,5,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
42,1,0,1572.82,786.41,2,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
51,5,1,1348.64,674.32,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23,4,1,5504.87,786.41,7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
49,1,1,7864.1,786.41,10,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
38,3,0,3379.32,844.83,4,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
45,2,0,3164.76,791.19,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
27,5,0,41.5,20.75,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
49,3,0,4639.6,463.96,10,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True
70,5,0,786.41,786.41,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
43,3,0,741.09,247.03,3,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True
64,3,1,7603.47,844.83,9,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
70,4,1,2757.0,459.5,6,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
67,3,1,247.03,247.03,1,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
53,2,1,4747.14,791.19,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
78,5,1,1139.68,1139.68,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
33,3,0,2534.49,844.83,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
66,1,0,1838.0,459.5,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
69,1,0,786.41,786.41,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
58,3,1,4224.15,844.83,5,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
73,5,0,6838.08,1139.68,6,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
69,3,1,5913.81,844.83,7,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
76,3,1,1235.15,247.03,5,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
52,3,1,7603.47,844.83,9,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
76,3,1,9117.44,1139.68,8,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
19,2,0,3164.76,791.19,4,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
69,3,0,8448.3,844.83,10,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
54,2,1,1444.72,361.18,4,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True
50,5,1,103.75,20.75,5,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
48,4,1,674.32,674.32,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
38,5,1,919.0,459.5,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
30,2,0,2373.57,791.19,3,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False
32,5,1,145.25,20.75,7,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
48,3,0,6743.2,674.32,10,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
49,3,0,1378.5,459.5,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
73,3,1,927.92,463.96,2,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
47,2,0,2373.57,791.19,3,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
80,5,0,41.5,20.75,2,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
47,1,0,11396.8,1139.68,10,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
45,5,0,207.5,20.75,10,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
70,3,0,494.06,247.03,2,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
34,5,0,2528.26,361.18,7,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
